8.288924452416667066e+01 5.190272725275749436e-12 1.907439913503466361e-12
4.189621759111111032e+01 5.688330855632996920e-12 2.092294224271761759e-12
8.305324429999998870e+00 5.924194893597487586e-12 2.302919673001714868e-12
4.115747212777777442e+00 5.829330848522237643e-12 9.875310192430453623e-12
2.132973269444444320e+00 1.917308301472582413e-11 7.991134085748031257e-11
8.953314838888889460e-01 2.987562519633984394e-10 1.221935115831030595e-09
3.312989547222222053e-01 1.395454682283918233e-08 6.375489355876909300e-08
