3.106061704111111155e+01 5.908214775148775233e-12 2.296716196321639049e-12
1.990933298083333369e+01 6.992296642998648064e-12 2.914021129400208251e-12
1.287386239472222194e+01 2.287472828820168386e-11 6.868093280975718285e-12
6.936978544999999663e+00 2.254126034915203589e-11 6.925752004209388844e-12
4.504781094166666833e+00 1.033926145883479541e-10 2.644547721940240632e-11
2.980201015555555610e+00 1.222772292785050558e-10 3.091281365626592577e-11
2.007288826111111035e+00 1.683396892991683559e-10 4.036532529318046912e-11
1.423348258888889051e+00 3.692673819285897651e-10 8.218870592911428443e-11
