4.315011311022221889e+02 4.647007278932419913e-12 4.141798664703247028e-08
8.453183531083332980e+01 4.256786378359407707e-11 2.070763102484343734e-07
3.739718503444444053e+01 1.524806835176222397e-10 4.141227194498219503e-07
7.364653286944443877e+00 3.459085161369464756e-09 2.069446395083867158e-06
3.685170971111111360e+00 1.365917395650547123e-08 4.135980260082689737e-06
1.867062840277777802e+00 5.432450071994347319e-08 8.260245057277237684e-06
7.465477752777777143e-01 3.125147571882781750e-02 4.882269589147266407e-03
