2.303855454086622956e-04 1.417071544046225387e-03
2.303855453780201401e-04 1.417071543613197641e-03
2.426149145676737007e-04 1.516361341242350056e-03
2.555261417280796366e-04 1.621051949090765486e-03
2.555261416938847674e-04 1.621051948613749273e-03
2.687484939721818122e-04 1.731035413589268645e-03
2.826798518293927032e-04 1.846640007144450700e-03
2.826798517916451203e-04 1.846640006622344687e-03
2.969042727242188207e-04 1.967684626002417364e-03
3.118589094324164535e-04 2.094497196429347032e-03
3.118589093908941123e-04 2.094497195861705179e-03
3.270784495541523285e-04 2.226807673322801946e-03
3.430420282738433357e-04 2.364940783732448135e-03
3.430420282286572586e-04 2.364940783119677883e-03
3.592307671126393487e-04 2.508520712550850983e-03
3.761684997762859695e-04 2.657866723803694979e-03
3.761684997271030895e-04 2.657866723147256534e-03
3.932786415637989919e-04 2.812479822762639376e-03
4.111324163070806392e-04 2.972672514526536816e-03
4.111324162537899340e-04 2.972672513828941623e-03
4.290915599165501249e-04 3.137805234000354705e-03
4.477773184374811422e-04 3.308183822291518427e-03
4.477773183804156787e-04 3.308183821556627980e-03
4.664860708587514893e-04 3.483011512074720133e-03
4.858916177709060591e-04 3.662589412270799913e-03
4.858916177102878819e-04 3.662589411503705192e-03
5.052217435116412858e-04 3.845948544134590325e-03
5.252051894405473931e-04 4.033389491838576014e-03
5.252051893768205915e-04 4.033389491045901928e-03
5.449985030538950781e-04 4.223758634792397666e-03
5.653875531085317263e-04 4.417362907692181165e-03
5.653875530420293671e-04 4.417362906881865808e-03
5.854557651482350522e-04 4.612855197148929901e-03
6.060480606401297266e-04 4.810558630378446859e-03
6.060480605714069213e-04 4.810558629559874219e-03
6.261737749434503897e-04 5.008928311682403142e-03
6.467384752975036122e-04 5.208316523897331927e-03
6.467384752276705839e-04 5.208316523081148001e-03
6.666775044432693420e-04 5.406981747774920050e-03
6.869582554347442027e-04 5.605321464790613030e-03
6.869582553642450407e-04 5.605321463988355464e-03
7.064433695195271312e-04 5.801404846416925720e-03
7.261627420716010306e-04 5.995693414074320694e-03
7.261627420015459577e-04 5.995693413298638225e-03
7.449088934258218941e-04 6.186080942253967610e-03
7.637742951340786846e-04 6.373114078158875241e-03
7.637742950653558793e-04 6.373114077422856356e-03
7.814852704599584143e-04 6.554531810823521765e-03
7.991962332760671472e-04 6.730988406413136900e-03
7.991962332100088773e-04 6.730988405729924733e-03
8.155725799477986371e-04 6.900095081302494437e-03
8.318292184411602008e-04 7.062636515834446078e-03
8.318292183788766891e-04 7.062636515216957379e-03
8.465771811133615543e-04 7.216128841494965328e-03
8.610895054718126218e-04 7.361508922631784455e-03
8.610895054144140914e-04 7.361508922092293260e-03
8.739306029135196496e-04 7.496235021365165244e-03
8.864282703866521729e-04 7.621415458342271562e-03
8.864282703352488468e-04 7.621415457891877500e-03
8.971090522061908601e-04 7.734490849938008977e-03
9.073510619791447240e-04 7.836756236230072240e-03
9.073510619345137584e-04 7.836756235878050009e-03
9.156525223993350338e-04 7.925676016707804833e-03
9.234363131086498200e-04 8.002741778732277295e-03
9.234363130721234825e-04 8.002741778486232790e-03
9.291824143248250678e-04 8.065482377095260086e-03
9.343518194081523731e-04 8.115589131043886989e-03
9.343518193801747529e-04 8.115589130908781521e-03
9.374165971852699286e-04 8.150693293197047024e-03
9.398681556945787108e-04 8.172681591567497461e-03
