0.000000000000000000e+00 9.060557165354026377e-05 2.607182217580314323e-04 1.414448336230124739e-02 5.191497635989618387e-04 5.191537084645878389e-04
0.000000000000000000e+00 1.801671266674868951e-03 2.533086951708153833e+01 1.414470830549400225e-02 5.193261065937476847e-04 5.192672325059550413e-04
0.000000000000000000e+00 1.937634114428467313e+01 1.240956290360874803e+01 1.414568365175979808e-02 5.209399145383805663e-04 5.204185205664828544e-04
0.000000000000000000e+00 1.272284407543220119e+01 8.125653374994042721e+00 1.414716668012295717e-02 5.311395426027985464e-04 5.270053061196697470e-04
0.000000000000000000e+00 9.420834063704464967e+00 5.988105075073513639e+00 1.414931561668080276e-02 7.363469380867307184e-04 9.737007720316391167e-04
0.000000000000000000e+00 7.449876458841010241e+00 4.698592807496840607e+00 1.415210153918838865e-02 6.020305870064265319e-01 1.924820480884449625e-01
0.000000000000000000e+00 6.134224522945292080e+00 3.837548782346279719e+00 1.415549111961886611e-02 3.900900653317743161e-01 2.557747940403929388e-01
0.000000000000000000e+00 5.191949473688839412e+00 3.225410821187961297e+00 1.415960381977222036e-02 2.968258129788750588e-01 3.005559208716084285e-01
0.000000000000000000e+00 4.483800312342697936e+00 2.766911659479361241e+00 1.416424557613025874e-02 2.212919359331117497e-01 2.842039542745706249e-01
0.000000000000000000e+00 3.934736451350550279e+00 2.411398433428259658e+00 1.416968449857372928e-02 1.824010017516146387e-01 2.717185106962400343e-01
0.000000000000000000e+00 3.495609212195330162e+00 2.127073328749276904e+00 1.417559152476404773e-02 1.459116051625720667e-01 2.678303686681755558e-01
0.000000000000000000e+00 3.137291424849942167e+00 1.894743903617778447e+00 1.418231960245259354e-02 1.301863513345821177e-01 2.717496345658281243e-01
0.000000000000000000e+00 2.838904914544144287e+00 1.702778909907702642e+00 1.418954508085475998e-02 1.075958254413502124e-01 2.486882042218893363e-01
0.000000000000000000e+00 2.586970172877697038e+00 1.539513877306148748e+00 1.419766122689799896e-02 9.243211033486010975e-02 2.297860683029805395e-01
0.000000000000000000e+00 2.371260593372057635e+00 1.401429431402205106e+00 1.420609757218544746e-02 7.890148383072656535e-02 2.268437719600588653e-01
0.000000000000000000e+00 2.184700433026551369e+00 1.280549953758859161e+00 1.421582387346872513e-02 7.332759224630862327e-02 2.277199424662945393e-01
0.000000000000000000e+00 2.021729763477785990e+00 1.176665863422675207e+00 1.422557169442164107e-02 6.108430016559716902e-02 2.087602118296643106e-01
0.000000000000000000e+00 1.878293613818115215e+00 1.084049720015915153e+00 1.423831921902681333e-02 5.875419004099883408e-02 2.052824297371366735e-01
0.000000000000000000e+00 1.751080012642408201e+00 1.003802573139424004e+00 1.424909906921437500e-02 5.078310462427990807e-02 1.992774782236762798e-01
0.000000000000000000e+00 1.637570911756912384e+00 9.301761532847455660e-01 1.427012702248198726e-02 4.127082625544798572e-02 1.729470460361234585e-01
