3.136670428442902114e+00 3.134947570515281612e+00 6.473928050075324903e-01 4.649262396719530677e-01 3.945001777639334795e-01 3.939010633480933832e-01
3.137088543326268741e+00 3.136055338756788213e+00 6.487447354949577027e-01 4.651259488651522944e-01 3.942055681065428918e-01 3.945383748999674034e-01
3.136526818130235927e+00 3.134889878579179445e+00 6.506771526075980638e-01 4.637188279119501821e-01 3.940639658689171210e-01 3.948766335503629543e-01
3.134826196488312622e+00 3.137006095925382265e+00 6.548806764011554371e-01 4.631410725348709123e-01 3.946765384204422022e-01 3.944635341560312480e-01
3.136419959498081944e+00 3.134663604668015413e+00 6.592932432779402552e-01 4.616924644840854075e-01 3.942507625444846009e-01 3.951158173134446394e-01
3.134941741808373816e+00 3.137343795752067344e+00 6.655574013598284377e-01 4.594698882979363352e-01 3.943789460309496397e-01 3.951577542671984022e-01
3.135420322676843341e+00 3.137201780661761585e+00 6.724408320463060029e-01 4.566649036198004441e-01 3.947063796744484931e-01 3.950012120580299602e-01
3.138139678517410935e+00 3.136702399459077917e+00 6.808003395763326804e-01 4.534719506477960516e-01 3.951484916754147703e-01 3.946234884287341260e-01
3.138213864751102200e+00 3.139464153944760305e+00 6.902274637419858472e-01 4.494240577919051960e-01 3.946411397471752958e-01 3.951093331689763399e-01
3.140636438396184893e+00 3.140569455503048779e+00 7.007341794755886921e-01 4.446062733375619191e-01 3.949662056002952171e-01 3.947152446822604910e-01
3.143646459693230977e+00 3.144018496535264440e+00 7.115284462130079257e-01 4.408036727677196454e-01 3.947048845698156727e-01 3.949287626076427582e-01
3.149266649380971117e+00 3.149225070578465235e+00 7.223084510396702296e-01 4.385834467341611087e-01 3.950709020566758323e-01 3.947284983711765172e-01
3.154276202550990504e+00 3.155601763018033967e+00 7.349962829301296408e-01 4.351099055019021500e-01 3.952146651928116206e-01 3.947245220238237429e-01
3.161486922660456944e+00 3.161462082406599094e+00 7.508244330975533121e-01 4.302103710735219466e-01 3.946813702857819850e-01 3.949505882978892601e-01
