3.133934309065823598e+00 3.133934305849507496e+00 6.385317374398749024e-01 4.622588570188423951e-01 3.931549737949937007e-01 3.931549742985522844e-01
3.133862802774437295e+00 3.133862801647949059e+00 6.404247920927103044e-01 4.614936686477651984e-01 3.931725147397470699e-01 3.931725188186219189e-01
3.133780587815700791e+00 3.133780585334125401e+00 6.435540066737210907e-01 4.602499820170013467e-01 3.932012496181997441e-01 3.932012499228245694e-01
3.133742594235904733e+00 3.133742585058409080e+00 6.478848735009251625e-01 4.585698668221424579e-01 3.932404221240177744e-01 3.932404252158440694e-01
3.133824567146173745e+00 3.133824559320983472e+00 6.533765177281847247e-01 4.565029850915913734e-01 3.932889756022171501e-01 3.932889797272388632e-01
3.134122419680188898e+00 3.134122409493929950e+00 6.599871907651037040e-01 4.541053339304444991e-01 3.933455924018665062e-01 3.933456041099374634e-01
3.134750021013171573e+00 3.134750014811795715e+00 6.676776688426474538e-01 4.514333622080445863e-01 3.934086982272058663e-01 3.934087076877715305e-01
3.135839259116598221e+00 3.135839251391397298e+00 6.764158996528760737e-01 4.485397455661543908e-01 3.934764966658057528e-01 3.934765064471895113e-01
3.137537740480198512e+00 3.137537729765455641e+00 6.861777904201055156e-01 4.454722214348683651e-01 3.935470124737812658e-01 3.935470230423271931e-01
3.140007627912395183e+00 3.140007611139685739e+00 6.969490779749135667e-01 4.422727644239691225e-01 3.936181121160532981e-01 3.936181207593583697e-01
3.143424249304813678e+00 3.143424233592799322e+00 7.087262738584999555e-01 4.389773599624304246e-01 3.936875007160443030e-01 3.936875112780912622e-01
3.147975479733800874e+00 3.147975470475046222e+00 7.215162714409608657e-01 4.356163516102630195e-01 3.937528184659792596e-01 3.937528161412205407e-01
3.153858761097558805e+00 3.153858762234428514e+00 7.353355261352467753e-01 4.322149168266260499e-01 3.938114676045397222e-01 3.938114646247263817e-01
3.161283326651363357e+00 3.161283336442759051e+00 7.502097662869592343e-01 4.287937940418125038e-01 3.938609335015377799e-01 3.938609217815549068e-01
3.170467751919129995e+00 3.170467760450964345e+00 7.661730877403978290e-01 4.253699337266088620e-01 3.938986154449727328e-01 3.938986060920081078e-01
3.181640323089640621e+00 3.181640332845276031e+00 7.832682091695964965e-01 4.219570958092778157e-01 3.939219452352323847e-01 3.939219348256015607e-01
3.195039249915768487e+00 3.195039259603687842e+00 8.015472619375355601e-01 4.185663890724917735e-01 3.939283862390630664e-01 3.939283732901053270e-01
3.210913338964392238e+00 3.210913343525400254e+00 8.210728583594822938e-01 4.152067778689431665e-01 3.939154748397800665e-01 3.939154698301924884e-01
3.229523009832317548e+00 3.229523017931222650e+00 8.419180295699181249e-01 4.118854744870290019e-01 3.938809073331350219e-01 3.938809046050562590e-01
3.251141778400914895e+00 3.251141783682450104e+00 8.641652550153884338e-01 4.086082953457242373e-01 3.938225077949793484e-01 3.938225044591273649e-01
3.276058207150188473e+00 3.276058220086185191e+00 8.879070751479163359e-01 4.053799623702520338e-01 3.937383190191022786e-01 3.937383140086636590e-01
3.304571235939821605e+00 3.304571249874245886e+00 9.132486894230751329e-01 4.022042299166448398e-01 3.936265803697816534e-01 3.936265791243762635e-01
3.337021360484985433e+00 3.337021382154097715e+00 9.403093749461435280e-01 3.990844381810426111e-01 3.934858792825448037e-01 3.934858799238483695e-01
3.373753039933824027e+00 3.373753052541854647e+00 9.692232555221208523e-01 3.960231091032783701e-01 3.933150264851685840e-01 3.933150215169703978e-01
3.415146049576689435e+00 3.415146055118754020e+00 1.000142379312615848e+00 3.931131737190776687e-01 3.931131739846863704e-01 3.930224683744530934e-01
3.461614174806929789e+00 3.461614184912072290e+00 1.033237460537222319e+00 3.928798336532277613e-01 3.928798325069536301e-01 3.900843997541474373e-01
