3.536603620925384001e-11 9.819374518835909225e-13
1.225160080074754153e-11 1.220486436855335443e-12
5.331510181766970184e-12 1.373872332884516175e-12
2.820141288092641459e-12 1.438994294665268043e-12
1.683093066408856324e-12 1.464427733522625776e-12
1.098358109223677441e-12 1.475900427713634707e-12
7.676652151310257159e-13 1.482092164766497330e-12
5.737452031904388636e-13 1.485525340384668760e-12
4.523303058941585805e-13 1.487021700014893927e-12
3.724570679373465798e-13 1.487020911422815337e-12
3.171859134990157704e-13 1.485756431488472053e-12
2.762718772452197244e-13 1.483450982619664950e-12
2.434202454981529004e-13 1.480283616152456480e-12
2.154875232742343005e-13 1.476397851768210460e-12
1.915481532509557631e-13 1.471922781348928098e-12
1.717221551622592939e-13 1.466983433353754393e-12
1.568856303659843986e-13 1.461668049963786469e-12
1.479241857227360218e-13 1.456067462193847676e-12
1.449002095336350189e-13 1.450247802376935345e-12
1.473138907250429408e-13 1.444252939825377681e-12
1.539426787041350815e-13 1.438140655922122593e-12
1.635159825518500549e-13 1.431909476777652540e-12
1.747935888555641214e-13 1.425567155592203326e-12
1.869159815846352026e-13 1.419131034318389144e-12
1.993867012106171310e-13 1.412595129950960988e-12
2.123742927273825313e-13 1.405944483830705492e-12
2.285254154695083876e-13 1.398859121379430316e-12
2.520935275171749290e-13 1.390447997772477992e-12
2.884916993551846290e-13 1.380145596670667924e-12
3.518968913228491945e-13 1.367687989673758202e-12
4.498123940049629216e-13 1.353073699353217184e-12
5.754122264021845735e-13 1.336768760084689218e-12
7.205469209528191629e-13 1.319886106104264667e-12
8.829609045112606212e-13 1.303697263885189084e-12
1.060487489977311242e-12 1.289750072283651026e-12
1.250022733624930980e-12 1.279762861542990632e-12
1.452463588693713817e-12 1.275622705405600781e-12
1.668812162062170102e-12 1.279248380645754964e-12
1.900332805904690511e-12 1.292556597953260475e-12
2.148868806586453925e-12 1.317302181206791423e-12
2.416922762632381355e-12 1.354959871740319346e-12
2.705651693945361093e-12 1.406587184851222033e-12
3.016439086201873615e-12 1.472697904015009864e-12
3.351039920917453100e-12 1.553345519703033112e-12
3.711284957141451242e-12 1.648105544112119502e-12
4.098049096192085134e-12 1.756231293975180150e-12
4.511252366712381261e-12 1.876783329931032352e-12
4.953712623256626188e-12 2.008713596295921859e-12
5.424906896102612106e-12 2.151090920882610762e-12
5.924289610774116502e-12 2.302954350389133633e-12
6.450756129215778150e-12 2.463239010088947995e-12
7.005271850121082960e-12 2.631107234881826448e-12
7.586046271370796199e-12 2.805772205555614925e-12
8.192393469718265167e-12 2.986558807539032613e-12
8.823706477603822151e-12 3.172836811032726003e-12
9.478394403910180984e-12 3.364123652559168471e-12
1.015514308129402904e-11 3.559866455574661183e-12
1.085288244690625878e-11 3.759518112068246698e-12
1.157038455993151577e-11 3.962620424782957758e-12
1.230726345932812645e-11 4.168813586035924986e-12
1.306217558827157600e-11 4.377874310602382920e-12
1.383382985818796982e-11 4.589440157839696714e-12
1.462146009278449689e-11 4.803196017924312084e-12
1.542459916852934397e-11 5.018994259083814995e-12
1.624218258751292676e-11 5.236715378606288641e-12
1.707342488951892226e-11 5.456207044390402122e-12
1.791682885367237601e-11 5.677128820597722356e-12
1.877250417692553653e-11 5.899259171028002267e-12
1.963951476086337804e-11 6.122489081293811665e-12
2.051707461641436707e-11 6.346597630609876593e-12
2.140480987965360532e-11 6.571468705472928366e-12
2.230232313888943121e-11 6.796938506544333381e-12
2.320919078875699468e-11 7.023080686609488768e-12
2.412481680301371458e-11 7.249911968805603136e-12
2.504857685980373582e-11 7.477374305381620236e-12
2.597980226506433636e-11 7.705351051973473490e-12
2.691850702466672303e-11 7.933695915698352882e-12
2.786427557650735407e-11 8.162541828653143328e-12
2.881649884668175244e-11 8.391800614148816326e-12
2.977531831287122257e-11 8.621424718971552259e-12
3.074036104483173221e-11 8.851361349439371405e-12
3.171148729377551301e-11 9.081522977475779403e-12
3.268859823865101341e-11 9.311867332323685138e-12
3.367142619828625087e-11 9.542457127081350474e-12
3.466007015976046288e-11 9.773298103277326424e-12
3.565428108103604480e-11 1.000446982926592590e-11
3.665385637837357031e-11 1.023599464781914129e-11
3.765870130934848410e-11 1.046775774442873514e-11
3.866874471028285321e-11 1.069977916628658949e-11
3.968387140148734608e-11 1.093203299404654075e-11
4.070382965451543482e-11 1.116438306196827946e-11
4.172892426060334262e-11 1.139683225521385602e-11
4.275920666142197688e-11 1.162945827271345410e-11
4.379444920613086338e-11 1.186228940748072742e-11
4.483466569262746560e-11 1.209530905408994157e-11
4.587967464766453833e-11 1.232857332327030611e-11
4.692930752562538719e-11 1.256208867376830493e-11
4.798354172275501921e-11 1.279569752274818241e-11
4.904228991567822601e-11 1.302940506641991471e-11
5.010549943754031434e-11 1.326314047549519264e-11
