3.572766898139903512e-08 1.169571786696273759e-09
3.781343359521071203e-08 1.443179994078196390e-09
2.358408090900476650e-08 9.260376490523005316e-10
3.189206721077597322e-08 1.258818488822363121e-09
1.001554299812896714e-08 3.672307569361177449e-10
3.862011004326052005e-08 1.779717582919801261e-09
2.193970678338648347e-08 1.035026026670408805e-09
5.462123720294944752e-08 2.736813684184901145e-09
5.802433247200871009e-08 2.900845960262500558e-09
2.971267326325087623e-08 1.480121338161003404e-09
7.436131521137094864e-08 4.340318605846308389e-09
6.600209136968019462e-08 4.195701753298416645e-09
6.504457427685516823e-08 4.507807649976645014e-09
9.042343449528689988e-08 6.918090796356706452e-09
8.608625012425818588e-08 7.189412132633775401e-09
2.546600245525073357e-08 1.956295735733930972e-09
1.881924247538127278e-08 1.507762452988405782e-09
1.834822984299828792e-08 1.822156968218365031e-09
1.871737694717019693e-08 2.230485483375368334e-09
1.742767157177414920e-08 2.358148491838378165e-09
1.453897774591213864e-08 2.142951751854127894e-09
1.223124021184950052e-08 1.941856670286640009e-09
1.065463656833641959e-08 1.804685039216018410e-09
9.345989746223360323e-09 1.655739341819252720e-09
7.829550895595141222e-09 1.409686549053162599e-09
5.947257532289405105e-09 1.046294271292120750e-09
3.998350365640851794e-09 6.414028655390572902e-10
2.729946827371400970e-09 3.738371705925597560e-10
2.737908884454031436e-09 4.108122994826936630e-10
2.746331230765333834e-09 4.357376644133056347e-10
2.757630205286320817e-09 4.543126269512024997e-10
2.735934971435774296e-09 4.603488101931247948e-10
2.652722128850784836e-09 4.502081859477295928e-10
2.513509894050011176e-09 4.277912124123023136e-10
2.339433279199317071e-09 3.988275020694709963e-10
2.143925072016507327e-09 3.657524702232822017e-10
1.931499574669415684e-09 3.286551542435930192e-10
1.705052467618533225e-09 2.876607066313990063e-10
1.471125970382089307e-09 2.438043704048575569e-10
1.240773846054218439e-09 1.986770155324584301e-10
1.026188843576479731e-09 1.537092784863161695e-10
8.372780432179941616e-10 1.097784886897749922e-10
6.896881874434256694e-10 6.970256304555025334e-11
6.852780722161223476e-10 7.307668534910979436e-11
6.795898858678324367e-10 7.523548986944035600e-11
6.727564300744072541e-10 7.611533192393162885e-11
6.643250217380730043e-10 7.582311611534771781e-11
6.540569737837249814e-10 7.452900433962847554e-11
6.424826332606745984e-10 7.238272147662255478e-11
6.303448400094015994e-10 6.952248845101566437e-11
6.179807957811086120e-10 6.610563525895699350e-11
6.055020005398776706e-10 6.230203450011510959e-11
5.932278842003440454e-10 5.826780048876594667e-11
5.816305914500282044e-10 5.413390878347536042e-11
5.709917561980982955e-10 5.001106081418867632e-11
5.613485401211035225e-10 4.599571887701483182e-11
5.527201382837772799e-10 4.217117583234248573e-11
5.452049228685145430e-10 3.860627421582441510e-11
5.388564006039813599e-10 3.535502811661675672e-11
5.335987969604456655e-10 3.245827411824992988e-11
5.293043697811601144e-10 2.994673103067378667e-11
5.258823129100253239e-10 2.784254048943423514e-11
5.232608485302493291e-10 2.615780340855047736e-11
5.213352171923897555e-10 2.489221250059190432e-11
5.200744620757043428e-10 2.410350410509708974e-11
5.199674798764251696e-10 2.417304743280243889e-11
5.198604110142481990e-10 2.424101450429774541e-11
5.197619333946308304e-10 2.430499460717928840e-11
5.196672585932390792e-10 2.436245168424960915e-11
5.195707545995774253e-10 2.441102310453963071e-11
5.194758192184745257e-10 2.444872741669920206e-11
5.193887475934744659e-10 2.447396906532587882e-11
5.193105811190091442e-10 2.448542314728383320e-11
5.192389886797221418e-10 2.448211205477329272e-11
5.191739539920490077e-10 2.446345934411967367e-11
5.191179681157523749e-10 2.442935217010620073e-11
5.190723594084672363e-10 2.437996024115756405e-11
5.190362203557909712e-10 2.431573670301304179e-11
5.190086034000844641e-10 2.423743803050366422e-11
5.189898550026937747e-10 2.414605608556503267e-11
5.189804343440998252e-10 2.404273648681435471e-11
5.189799272688132948e-10 2.392878519392663791e-11
5.189874822920584651e-10 2.380557598894888170e-11
5.190026505769061412e-10 2.367456688318906664e-11
5.190253580731688158e-10 2.353723578454264470e-11
5.190552995635965854e-10 2.339507704521742065e-11
5.190918895522919635e-10 2.324951119079951182e-11
5.191346171786719601e-10 2.310192332123106875e-11
5.191832025855891094e-10 2.295361958908837727e-11
5.192373912585242964e-10 2.280582597309245534e-11
5.192968219295329426e-10 2.265963401526277269e-11
5.193611518339729568e-10 2.251604476890814011e-11
5.194301376529902354e-10 2.237596766653867328e-11
5.195035737247209849e-10 2.224022410199550766e-11
5.195812625979510761e-10 2.210950663021710288e-11
5.196629838530710701e-10 2.198441167920216090e-11
5.197485387982821381e-10 2.186546235770358530e-11
5.198377943403663054e-10 2.175303531032969910e-11
5.199306430617898466e-10 2.164743475777362519e-11
5.200269514358577150e-10 2.154883366559711050e-11
